Location ID,Observed Property ID,Analyzed DateTime,Depth,Depth Unit,Data Classification,Result Value,Result Unit,Lab: MDL,Latitude,Longitude
FB,Dissolved Reactive Phosphorus as P,2023-11-27 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Ammonia as N,2023-11-27 12:00:00.000+10:00,,,LAB,0.04,mg/L,0.01,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2023-11-27 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total suspended solids,2023-11-27 12:00:00.000+10:00,,,LAB,,mg/L,5,-33.7272,150.692296
FB,Total Cyanobacteria,2023-11-27 18:16:00.000+10:00,,,LAB,18290,cells/ml,,-33.7272,150.692296
FB,Chlorophyll - a,2023-11-27 18:16:00.000+10:00,,,LAB,3.9,mg/m^3,,-33.7272,150.692296
FB,Cyanobacteria Biovolume,2023-11-27 18:16:00.000+10:00,,,LAB,0.008,mm3/l,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria Biovolume,2023-11-27 18:16:00.000+10:00,,,LAB,0,mm3/l,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria,2023-11-27 18:16:00.000+10:00,,,LAB,0,cells/ml,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Cell count,2023-11-27 18:16:00.000+10:00,,,LAB,18293,cells/ml,,-33.7272,150.692296
FB,Enterococci,2023-11-27 18:16:00.000+10:00,,,LAB,3,cfu/100ml,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Biovolume,2023-11-27 18:16:00.000+10:00,,,LAB,0.008,mm3/l,,-33.7272,150.692296
FB,Total suspended solids,2023-12-11 12:00:00.000+10:00,,,LAB,,mg/L,5,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2023-12-11 12:00:00.000+10:00,,,LAB,0.6,mg/L,0.1,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2023-12-11 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2023-12-11 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Nitrate as N,2023-12-11 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Ammonia as N,2023-12-11 12:00:00.000+10:00,,,LAB,0.04,mg/L,0.01,-33.7272,150.692296
FB,Nitrite as N,2023-12-11 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Phosphorus as P,2023-12-11 12:00:00.000+10:00,,,LAB,0.04,mg/L,0.01,-33.7272,150.692296
FB,Total Nitrogen as N,2023-12-11 12:00:00.000+10:00,,,LAB,0.6,mg/L,0.1,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria Biovolume,2023-12-11 17:08:00.000+10:00,,,LAB,0.044,mm3/l,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Cell count,2023-12-11 17:08:00.000+10:00,,,LAB,89821,cells/ml,,-33.7272,150.692296
FB,Dolichospermum_Cell count,2023-12-11 17:08:00.000+10:00,,,LAB,272,cells/ml,,-33.7272,150.692296
FB,Total Cyanobacteria,2023-12-11 17:08:00.000+10:00,,,LAB,90090,cells/ml,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria,2023-12-11 17:08:00.000+10:00,,,LAB,272,cells/ml,,-33.7272,150.692296
FB,Chlorophyll - a,2023-12-11 17:08:00.000+10:00,,,LAB,4.5,mg/m^3,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Biovolume,2023-12-11 17:08:00.000+10:00,,,LAB,0.04,mm3/l,,-33.7272,150.692296
FB,Dolichospermum_Biovolume,2023-12-11 17:08:00.000+10:00,,,LAB,0.044,mm3/l,,-33.7272,150.692296
FB,Cyanobacteria Biovolume,2023-12-11 17:08:00.000+10:00,,,LAB,0.084,mm3/l,,-33.7272,150.692296
FB,Enterococci,2023-12-11 17:08:00.000+10:00,,,LAB,1,cfu/100ml,,-33.7272,150.692296
FB,Total Nitrogen as N,2023-12-27 12:00:00.000+10:00,,,LAB,0.7,mg/L,0.1,-33.7272,150.692296
FB,Nitrite as N,2023-12-27 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2023-12-27 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Nitrate as N,2023-12-27 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Ammonia as N,2023-12-27 12:00:00.000+10:00,,,LAB,0.06,mg/L,0.01,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2023-12-27 12:00:00.000+10:00,,,LAB,0.7,mg/L,0.1,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2023-12-27 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total suspended solids,2023-12-27 12:00:00.000+10:00,,,LAB,6,mg/L,5,-33.7272,150.692296
FB,Total Phosphorus as P,2023-12-27 12:00:00.000+10:00,,,LAB,0.02,mg/L,0.01,-33.7272,150.692296
FB,Enterococci,2023-12-27 15:51:00.000+10:00,,,LAB,1,cfu/100ml,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria Biovolume,2023-12-27 15:51:00.000+10:00,,,LAB,0,mm3/l,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Cell count,2023-12-27 15:51:00.000+10:00,,,LAB,28579,cells/ml,,-33.7272,150.692296
FB,Chlorophyll - a,2023-12-27 15:51:00.000+10:00,,,LAB,7.5,mg/m^3,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Biovolume,2023-12-27 15:51:00.000+10:00,,,LAB,0.012,mm3/l,,-33.7272,150.692296
FB,Total Cyanobacteria,2023-12-27 15:51:00.000+10:00,,,LAB,28580,cells/ml,,-33.7272,150.692296
FB,Cyanobacteria Biovolume,2023-12-27 15:51:00.000+10:00,,,LAB,0.012,mm3/l,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria,2023-12-27 15:51:00.000+10:00,,,LAB,0,cells/ml,,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2024-01-08 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Ammonia as N,2024-01-08 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Nitrite as N,2024-01-08 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2024-01-08 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total suspended solids,2024-01-08 12:00:00.000+10:00,,,LAB,,mg/L,5,-33.7272,150.692296
FB,Total Phosphorus as P,2024-01-08 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Nitrate as N,2024-01-08 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Nitrogen as N,2024-01-08 12:00:00.000+10:00,,,LAB,0.6,mg/L,0.1,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2024-01-08 12:00:00.000+10:00,,,LAB,0.6,mg/L,0.1,-33.7272,150.692296
FB,Chlorophyll - a,2024-01-08 16:08:00.000+10:00,,,LAB,4.8,mg/m^3,,-33.7272,150.692296
FB,Total Cyanobacteria,2024-01-08 16:08:00.000+10:00,,,LAB,91650,cells/ml,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Cell count,2024-01-08 16:08:00.000+10:00,,,LAB,91650,cells/ml,,-33.7272,150.692296
FB,Cyanobacteria Biovolume,2024-01-08 16:08:00.000+10:00,,,LAB,0.041,mm3/l,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria,2024-01-08 16:08:00.000+10:00,,,LAB,0,cells/ml,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Biovolume,2024-01-08 16:08:00.000+10:00,,,LAB,0.041,mm3/l,,-33.7272,150.692296
FB,Enterococci,2024-01-08 16:08:00.000+10:00,,,LAB,1,cfu/100ml,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria Biovolume,2024-01-08 16:08:00.000+10:00,,,LAB,0,mm3/l,,-33.7272,150.692296
FB,Total suspended solids,2024-01-22 12:00:00.000+10:00,,,LAB,,mg/L,5,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2024-01-22 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2024-01-22 12:00:00.000+10:00,,,LAB,0.6,mg/L,0.1,-33.7272,150.692296
FB,Nitrate as N,2024-01-22 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Nitrite as N,2024-01-22 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Ammonia as N,2024-01-22 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2024-01-22 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Nitrogen as N,2024-01-22 12:00:00.000+10:00,,,LAB,0.6,mg/L,0.1,-33.7272,150.692296
FB,Total Phosphorus as P,2024-01-22 12:00:00.000+10:00,,,LAB,0.03,mg/L,0.01,-33.7272,150.692296
FB,Chlorophyll - a,2024-01-22 16:58:00.000+10:00,,,LAB,10.7,mg/m^3,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Biovolume,2024-01-22 16:58:00.000+10:00,,,LAB,0.023,mm3/l,,-33.7272,150.692296
FB,Cuspidothrix issatschenkoi_Cell count,2024-01-22 16:58:00.000+10:00,,,LAB,2804,cells/ml,,-33.7272,150.692296
FB,Cyanobacteria Biovolume,2024-01-22 16:58:00.000+10:00,,,LAB,0.322,mm3/l,,-33.7272,150.692296
FB,Dolichospermum circinale_Cell count,2024-01-22 16:58:00.000+10:00,,,LAB,374,cells/ml,,-33.7272,150.692296
FB,Dolichospermum circinale_Biovolume,2024-01-22 16:58:00.000+10:00,,,LAB,0.065,mm3/l,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Cell count,2024-01-22 16:58:00.000+10:00,,,LAB,52178,cells/ml,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria,2024-01-22 16:58:00.000+10:00,,,LAB,374,cells/ml,,-33.7272,150.692296
FB,Sphaerospermopsis aphanizomenoides_Cell count,2024-01-22 16:58:00.000+10:00,,,LAB,578,cells/ml,,-33.7272,150.692296
FB,Non toxic Aphanizomenonaceae_Biovolume,2024-01-22 16:58:00.000+10:00,,,LAB,0.042,mm3/l,,-33.7272,150.692296
FB,Sphaerospermopsis aphanizomenoides_Biovolume,2024-01-22 16:58:00.000+10:00,,,LAB,0.021,mm3/l,,-33.7272,150.692296
FB,Cuspidothrix issatschenkoi_Biovolume,2024-01-22 16:58:00.000+10:00,,,LAB,0.152,mm3/l,,-33.7272,150.692296
FB,Snowella_Cell count,2024-01-22 16:58:00.000+10:00,,,LAB,1325,cells/ml,,-33.7272,150.692296
FB,Enterococci,2024-01-22 16:58:00.000+10:00,,,LAB,9,cfu/100ml,,-33.7272,150.692296
FB,Merismopedia_Cell count,2024-01-22 16:58:00.000+10:00,,,LAB,1089,cells/ml,,-33.7272,150.692296
FB,Snowella_Biovolume,2024-01-22 16:58:00.000+10:00,,,LAB,0.01,mm3/l,,-33.7272,150.692296
FB,Non toxic Aphanizomenonaceae_Cell count,2024-01-22 16:58:00.000+10:00,,,LAB,965,cells/ml,,-33.7272,150.692296
FB,Merismopedia_Biovolume,2024-01-22 16:58:00.000+10:00,,,LAB,0.009,mm3/l,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria Biovolume,2024-01-22 16:58:00.000+10:00,,,LAB,0.065,mm3/l,,-33.7272,150.692296
FB,Total Cyanobacteria,2024-01-22 16:58:00.000+10:00,,,LAB,59310,cells/ml,,-33.7272,150.692296
FB,Total Nitrogen as N,2024-02-05 12:00:00.000+10:00,,,LAB,0.5,mg/L,0.1,-33.7272,150.692296
FB,Ammonia as N,2024-02-05 12:00:00.000+10:00,,,LAB,0.02,mg/L,0.01,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2024-02-05 12:00:00.000+10:00,,,LAB,0.5,mg/L,0.1,-33.7272,150.692296
FB,Nitrite as N,2024-02-05 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total suspended solids,2024-02-05 12:00:00.000+10:00,,,LAB,,mg/L,5,-33.7272,150.692296
FB,Nitrate as N,2024-02-05 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2024-02-05 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2024-02-05 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Phosphorus as P,2024-02-05 12:00:00.000+10:00,,,LAB,0.03,mg/L,0.01,-33.7272,150.692296
FB,Cuspidothrix issatschenkoi_Cell count,2024-02-05 18:00:00.000+10:00,,,LAB,1070,cells/ml,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Cell count,2024-02-05 18:00:00.000+10:00,,,LAB,60445,cells/ml,,-33.7272,150.692296
FB,Pseudanabaena_Biovolume,2024-02-05 18:00:00.000+10:00,,,LAB,0.079,mm3/l,,-33.7272,150.692296
FB,Pseudanabaena_Cell count,2024-02-05 18:00:00.000+10:00,,,LAB,7920,cells/ml,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Biovolume,2024-02-05 18:00:00.000+10:00,,,LAB,0.027,mm3/l,,-33.7272,150.692296
FB,Cuspidothrix issatschenkoi_Biovolume,2024-02-05 18:00:00.000+10:00,,,LAB,0.058,mm3/l,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria,2024-02-05 18:00:00.000+10:00,,,LAB,0,cells/ml,,-33.7272,150.692296
FB,Total Cyanobacteria,2024-02-05 18:00:00.000+10:00,,,LAB,69440,cells/ml,,-33.7272,150.692296
FB,Chlorophyll - a,2024-02-05 18:00:00.000+10:00,,,LAB,4.7,mg/m^3,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria Biovolume,2024-02-05 18:00:00.000+10:00,,,LAB,0,mm3/l,,-33.7272,150.692296
FB,Cyanobacteria Biovolume,2024-02-05 18:00:00.000+10:00,,,LAB,0.164,mm3/l,,-33.7272,150.692296
FB,Enterococci,2024-02-05 18:00:00.000+10:00,,,LAB,2,cfu/100ml,,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2024-02-09 12:00:00.000+11:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Phosphorus as P,2024-02-09 12:00:00.000+11:00,,,LAB,0.04,mg/L,0.01,-33.7272,150.692296
FB,Total suspended solids,2024-02-09 12:00:00.000+11:00,,,LAB,10,mg/L,5,-33.7272,150.692296
FB,Nitrate as N,2024-02-09 12:00:00.000+11:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Nitrogen as N,2024-02-09 12:00:00.000+11:00,,,LAB,1.1,mg/L,0.1,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2024-02-09 12:00:00.000+11:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Ammonia as N,2024-02-09 12:00:00.000+11:00,,,LAB,0.02,mg/L,0.01,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2024-02-09 12:00:00.000+11:00,,,LAB,1.1,mg/L,0.1,-33.7272,150.692296
FB,Nitrite as N,2024-02-09 12:00:00.000+11:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2024-02-19 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Phosphorus as P,2024-02-19 12:00:00.000+10:00,,,LAB,0.06,mg/L,0.01,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2024-02-19 12:00:00.000+10:00,,,LAB,0.7,mg/L,0.1,-33.7272,150.692296
FB,Nitrite as N,2024-02-19 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total suspended solids,2024-02-19 12:00:00.000+10:00,,,LAB,,mg/L,5,-33.7272,150.692296
FB,Total Nitrogen as N,2024-02-19 12:00:00.000+10:00,,,LAB,0.7,mg/L,0.1,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2024-02-19 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Nitrate as N,2024-02-19 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Ammonia as N,2024-02-19 12:00:00.000+10:00,,,LAB,0.14,mg/L,0.01,-33.7272,150.692296
FB,Limnothrix_Biovolume,2024-02-19 18:25:00.000+10:00,,,LAB,0.069,mm3/l,,-33.7272,150.692296
FB,Dolichospermum cf circinale_Biovolume,2024-02-19 18:25:00.000+10:00,,,LAB,0.112,mm3/l,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Cell count,2024-02-19 18:25:00.000+10:00,,,LAB,85003,cells/ml,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria Biovolume,2024-02-19 18:25:00.000+10:00,,,LAB,0.526,mm3/l,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Biovolume,2024-02-19 18:25:00.000+10:00,,,LAB,0.038,mm3/l,,-33.7272,150.692296
FB,Aphanizomenonaceae_Cell count,2024-02-19 18:25:00.000+10:00,,,LAB,1142,cells/ml,,-33.7272,150.692296
FB,Cuspidothrix issatschenkoi_Biovolume,2024-02-19 18:25:00.000+10:00,,,LAB,0.006,mm3/l,,-33.7272,150.692296
FB,Snowella_Cell count,2024-02-19 18:25:00.000+10:00,,,LAB,7621,cells/ml,,-33.7272,150.692296
FB,Enterococci,2024-02-19 18:25:00.000+10:00,,,LAB,5,cfu/100ml,,-33.7272,150.692296
FB,Dolichospermum flos-aquae_Cell count,2024-02-19 18:25:00.000+10:00,,,LAB,4418,cells/ml,,-33.7272,150.692296
FB,Dolichospermum perturbatum_Cell count,2024-02-19 18:25:00.000+10:00,,,LAB,4248,cells/ml,,-33.7272,150.692296
FB,Dolichospermum perturbatum_Biovolume,2024-02-19 18:25:00.000+10:00,,,LAB,0.829,mm3/l,,-33.7272,150.692296
FB,Dolichospermum cf circinale_Cell count,2024-02-19 18:25:00.000+10:00,,,LAB,646,cells/ml,,-33.7272,150.692296
FB,Cyanobacteria Biovolume,2024-02-19 18:25:00.000+10:00,,,LAB,2.48,mm3/l,,-33.7272,150.692296
FB,Microcystis_Cell count,2024-02-19 18:25:00.000+10:00,,,LAB,8166,cells/ml,,-33.7272,150.692296
FB,Cuspidothrix issatschenkoi_Cell count,2024-02-19 18:25:00.000+10:00,,,LAB,119,cells/ml,,-33.7272,150.692296
FB,Total Cyanobacteria,2024-02-19 18:25:00.000+10:00,,,LAB,116900,cells/ml,,-33.7272,150.692296
FB,Aphanizomenonaceae_Biovolume,2024-02-19 18:25:00.000+10:00,,,LAB,0.118,mm3/l,,-33.7272,150.692296
FB,Snowella_Biovolume,2024-02-19 18:25:00.000+10:00,,,LAB,0.06,mm3/l,,-33.7272,150.692296
FB,Chlorophyll - a,2024-02-19 18:25:00.000+10:00,,,LAB,13.9,mg/m^3,,-33.7272,150.692296
FB,Microcystis_Biovolume,2024-02-19 18:25:00.000+10:00,,,LAB,0.227,mm3/l,,-33.7272,150.692296
FB,Limnothrix_Cell count,2024-02-19 18:25:00.000+10:00,,,LAB,5512,cells/ml,,-33.7272,150.692296
FB,Dolichospermum flos-aquae_Biovolume,2024-02-19 18:25:00.000+10:00,,,LAB,1.021,mm3/l,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria,2024-02-19 18:25:00.000+10:00,,,LAB,15470,cells/ml,,-33.7272,150.692296
FB,Total Nitrogen as N,2024-03-04 12:00:00.000+10:00,,,LAB,0.6,mg/L,0.1,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2024-03-04 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Phosphorus as P,2024-03-04 12:00:00.000+10:00,,,LAB,0.02,mg/L,0.01,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2024-03-04 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Nitrite as N,2024-03-04 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total suspended solids,2024-03-04 12:00:00.000+10:00,,,LAB,,mg/L,5,-33.7272,150.692296
FB,Ammonia as N,2024-03-04 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2024-03-04 12:00:00.000+10:00,,,LAB,0.6,mg/L,0.1,-33.7272,150.692296
FB,Nitrate as N,2024-03-04 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Dolichospermum cf circinale_Cell count,2024-03-04 16:16:00.000+10:00,,,LAB,425,cells/ml,,-33.7272,150.692296
FB,Chlorophyll - a,2024-03-04 16:16:00.000+10:00,,,LAB,19.4,mg/m^3,,-33.7272,150.692296
FB,Non toxic Aphanizomenonaceae_Cell count,2024-03-04 16:16:00.000+10:00,,,LAB,476,cells/ml,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria Biovolume,2024-03-04 16:16:00.000+10:00,,,LAB,0.073,mm3/l,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Biovolume,2024-03-04 16:16:00.000+10:00,,,LAB,0.038,mm3/l,,-33.7272,150.692296
FB,Snowella_Cell count,2024-03-04 16:16:00.000+10:00,,,LAB,6532,cells/ml,,-33.7272,150.692296
FB,Non toxic Aphanizomenonaceae_Biovolume,2024-03-04 16:16:00.000+10:00,,,LAB,0.021,mm3/l,,-33.7272,150.692296
FB,Total Cyanobacteria,2024-03-04 16:16:00.000+10:00,,,LAB,95100,cells/ml,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Cell count,2024-03-04 16:16:00.000+10:00,,,LAB,86228,cells/ml,,-33.7272,150.692296
FB,Enterococci,2024-03-04 16:16:00.000+10:00,,,LAB,2,cfu/100ml,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria,2024-03-04 16:16:00.000+10:00,,,LAB,425,cells/ml,,-33.7272,150.692296
FB,Cyanobacteria Biovolume,2024-03-04 16:16:00.000+10:00,,,LAB,0.261,mm3/l,,-33.7272,150.692296
FB,Cuspidothrix issatschenkoi_Biovolume,2024-03-04 16:16:00.000+10:00,,,LAB,0.078,mm3/l,,-33.7272,150.692296
FB,Cuspidothrix issatschenkoi_Cell count,2024-03-04 16:16:00.000+10:00,,,LAB,1443,cells/ml,,-33.7272,150.692296
FB,Dolichospermum cf circinale_Biovolume,2024-03-04 16:16:00.000+10:00,,,LAB,0.073,mm3/l,,-33.7272,150.692296
FB,Snowella_Biovolume,2024-03-04 16:16:00.000+10:00,,,LAB,0.051,mm3/l,,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2024-03-18 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Nitrogen as N,2024-03-18 12:00:00.000+10:00,,,LAB,0.6,mg/L,0.1,-33.7272,150.692296
FB,Nitrate as N,2024-03-18 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2024-03-18 12:00:00.000+10:00,,,LAB,0.6,mg/L,0.1,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2024-03-18 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Phosphorus as P,2024-03-18 12:00:00.000+10:00,,,LAB,0.04,mg/L,0.01,-33.7272,150.692296
FB,Nitrite as N,2024-03-18 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Ammonia as N,2024-03-18 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total suspended solids,2024-03-18 12:00:00.000+10:00,,,LAB,,mg/L,5,-33.7272,150.692296
FB,Total Cyanobacteria,2024-03-18 18:54:00.000+10:00,,,LAB,334700,cells/ml,,-33.7272,150.692296
FB,Cyanobacteria Biovolume,2024-03-18 18:54:00.000+10:00,,,LAB,2.72,mm3/l,,-33.7272,150.692296
FB,Chlorophyll - a,2024-03-18 18:54:00.000+10:00,,,LAB,16.7,mg/m^3,,-33.7272,150.692296
FB,Aphanizomenonaceae_Cell count,2024-03-18 18:54:00.000+10:00,,,LAB,136,cells/ml,,-33.7272,150.692296
FB,Dolichospermum circinale_Biovolume,2024-03-18 18:54:00.000+10:00,,,LAB,0.177,mm3/l,,-33.7272,150.692296
FB,Enterococci,2024-03-18 18:54:00.000+10:00,,,LAB,13,cfu/100ml,,-33.7272,150.692296
FB,Aphanizomenonaceae_Biovolume,2024-03-18 18:54:00.000+10:00,,,LAB,0.014,mm3/l,,-33.7272,150.692296
FB,Non toxic Aphanizomenonaceae_Cell count,2024-03-18 18:54:00.000+10:00,,,LAB,935,cells/ml,,-33.7272,150.692296
FB,Raphidiopsis raciborskii_Cell count,2024-03-18 18:54:00.000+10:00,,,LAB,136,cells/ml,,-33.7272,150.692296
FB,Merismopedia_Biovolume,2024-03-18 18:54:00.000+10:00,,,LAB,0.004,mm3/l,,-33.7272,150.692296
FB,Planktolyngbya_Biovolume,2024-03-18 18:54:00.000+10:00,,,LAB,0.001,mm3/l,,-33.7272,150.692296
FB,Microcystis_Cell count,2024-03-18 18:54:00.000+10:00,,,LAB,22428,cells/ml,,-33.7272,150.692296
FB,Microcystis_Biovolume,2024-03-18 18:54:00.000+10:00,,,LAB,0.623,mm3/l,,-33.7272,150.692296
FB,Dolichospermum circinale_Cell count,2024-03-18 18:54:00.000+10:00,,,LAB,1019,cells/ml,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Biovolume,2024-03-18 18:54:00.000+10:00,,,LAB,0.037,mm3/l,,-33.7272,150.692296
FB,Snowella_Cell count,2024-03-18 18:54:00.000+10:00,,,LAB,224040,cells/ml,,-33.7272,150.692296
FB,Planktolyngbya_Cell count,2024-03-18 18:54:00.000+10:00,,,LAB,646,cells/ml,,-33.7272,150.692296
FB,Snowella_Biovolume,2024-03-18 18:54:00.000+10:00,,,LAB,1.771,mm3/l,,-33.7272,150.692296
FB,Cuspidothrix issatschenkoi_Cell count,2024-03-18 18:54:00.000+10:00,,,LAB,969,cells/ml,,-33.7272,150.692296
FB,Merismopedia_Cell count,2024-03-18 18:54:00.000+10:00,,,LAB,544,cells/ml,,-33.7272,150.692296
FB,Non toxic Aphanizomenonaceae_Biovolume,2024-03-18 18:54:00.000+10:00,,,LAB,0.041,mm3/l,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria,2024-03-18 18:54:00.000+10:00,,,LAB,23720,cells/ml,,-33.7272,150.692296
FB,Raphidiopsis raciborskii_Biovolume,2024-03-18 18:54:00.000+10:00,,,LAB,0.003,mm3/l,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria Biovolume,2024-03-18 18:54:00.000+10:00,,,LAB,0.817,mm3/l,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Cell count,2024-03-18 18:54:00.000+10:00,,,LAB,83833,cells/ml,,-33.7272,150.692296
FB,Cuspidothrix issatschenkoi_Biovolume,2024-03-18 18:54:00.000+10:00,,,LAB,0.052,mm3/l,,-33.7272,150.692296
